,date,N_elements,Rank,Score,Items,Price,Close
390,2021-02-19,2833,7072,52.494,2,20.0,1960.164794921875
391,2021-02-19,2944,6758,53.5401,2,14.75,1960.164794921875
392,2021-02-19,3000,2888,71.8474,2,12.0,1960.164794921875
393,2021-02-19,3441,328,256.3506,2,30.0,1960.164794921875
394,2021-02-19,3498,3081,71.298,2,13.0,1960.164794921875
395,2021-02-19,3501,7304,51.8542,2,12.0,1960.164794921875
396,2021-02-19,3715,5306,59.318,2,19.99,1960.164794921875
397,2021-02-19,4029,2035,84.603,2,34.0,1960.164794921875
398,2021-02-19,4104,9464,38.252,2,14.3,1960.164794921875
399,2021-02-19,4327,3807,63.5709,2,13.5,1960.164794921875
400,2021-02-19,4455,7794,50.0555,2,14.7,1960.164794921875
401,2021-02-19,4532,8909,47.3371,2,13.85,1960.164794921875
402,2021-02-19,4534,7072,52.494,2,17.0,1960.164794921875
403,2021-02-19,4606,3353,66.8761,2,15.0,1960.164794921875
404,2021-02-19,4606,3353,66.8761,2,12.0,1960.164794921875
405,2021-02-19,4630,4988,60.2189,2,18.0,1960.164794921875
406,2021-02-19,4679,4369,62.9346,2,19.7,1960.164794921875
407,2021-02-19,4777,9464,38.252,2,13.65,1960.164794921875
408,2021-02-19,4815,5500,57.2873,2,14.0,1960.164794921875
409,2021-02-19,4878,3503,65.4884,2,13.5,1960.164794921875
410,2021-02-19,5005,5500,57.2873,2,14.99,1960.164794921875
